client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20037945.mp3	あの食堂の定食は安くて、おいしいです。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20037947.mp3	彼女は悲しそうに私を見た。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20038078.mp3	何で会社へ行きますか。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20038074.mp3	父は弁護士に遺言書を作成してもらった。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20038075.mp3	家の庭に木が二本あります。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20038077.mp3	平和を望まないものはいない。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20038076.mp3	父がガンで亡くなって、私はガンについての研究を始めようと考えた。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20038317.mp3	彼女は勉強したから良い成績をとって当然だ。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20038316.mp3	病人はもう峠を越した。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20038318.mp3	この部屋の本は私の物ではありません。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20038319.mp3	マネがこの絵を描くまで、女性の裸像は女神に限られていました。	2	1	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20038315.mp3	コンピューターを使って、仕事をします。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20038330.mp3	舞踊がみたいのですが情報をください。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20038332.mp3	彼女は魅力的で頼りになる人です。	2	1	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20038331.mp3	図書館で本を借りて、読みました。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20038334.mp3	貧困のために人々は時に犯罪を犯すことがある。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20038333.mp3	彼女は余暇を人形を作って過ごす。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048501.mp3	あしたは三十度まで上がるので、暑いです。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048500.mp3	表計算ソフトは、覚えておくと何かと便利よ。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048502.mp3	怒れば怒るほど、火に油を注ぐようなものだった。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048504.mp3	彼女は妹の世話をしなければならなかった。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048515.mp3	不審な人をみかけたら警察に知らせてください。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048503.mp3	公園に木があります。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048517.mp3	社長が社員の主体的な取り組みを促した。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048516.mp3	部屋に箱が六つ置いてあります。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048518.mp3	先週の休みは何もしませんでした。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048519.mp3	彼女は弁護士の友人との婚約を発表をした。	2	1	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048536.mp3	部屋を出るときには明かりを消しなさい。	2	1	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048537.mp3	彼女は本を書くための資料を集めています。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048538.mp3	彼女は要求されたようにその名と住所を書き留めた。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048535.mp3	貧困者が乞食をしていた。	2	1	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048539.mp3	来月の初め、国へ帰ります。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048555.mp3	封筒に名前を書きます。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048556.mp3	彼女は病気の父の世話をした。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048557.mp3	父はテレビを見ているときによく寝てしまう。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048559.mp3	一方で、日本と米国の金融機関のシティ進出は目ざましい。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20048558.mp3	ずっしりと手応えのある体験を積む青年が増えてほしい。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20054479.mp3	いつごろ将棋を覚えたか、はっきりしない。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20054475.mp3	あした晴れたら、テニスをしましょう。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20054478.mp3	わずかの間だが、ズボンの裾をまくって、浅い波打ち際の水中を歩く。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20054477.mp3	砂糖を入れたら、次にしょうゆを少し入れます。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20054480.mp3	父は私がコンサートに行くことに賛成しなかった。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20054548.mp3	父は私に一組の手袋を買ってくれました。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20054554.mp3	きのう教室にハンカチを忘れました。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20054555.mp3	不幸な年月を送った後で彼は彼女と離婚した。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20054550.mp3	必要な場合があれば彼は自分の感情をかくすことができる。	2	0	twenties	male		ja	
dab60ebe7cd559ff07ff84bccf018b9aa9c2b9770a5e9b80e8dc96c98ef540052d5bfd25949b9689f031ffc1142d60b7a5ab89257857ea62b8c1b6d572303857	common_voice_ja_20054552.mp3	山田さんはクラスでいちばん背が高いです。	2	0	twenties	male		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468140.mp3	木村さんの荷物は小さくて、軽いです。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468144.mp3	ごはんを食べて、たばこを一本吸います。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468141.mp3	彼女は部屋の窓をすべて閉めた。	2	1	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468143.mp3	彼女は服にアイロンをかけた。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468155.mp3	わたしは毎日歩いて学校へ行きます。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468156.mp3	彼女は母親と同じぐらい美人だ。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468158.mp3	この道はとても狭いので、危ないです。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468157.mp3	風雨をもろともせず駅まで歩いた。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468159.mp3	父はまもなく元気になるだろう。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468170.mp3	全部で千六百円です。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468171.mp3	風の強い日です。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468172.mp3	日本語にはかたかなのことばがたくさんあります。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468174.mp3	部屋を出るとき、彼は電気を消した。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468173.mp3	彼女は部屋を出て行った。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468181.mp3	あの会社は車を作っています。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468183.mp3	皆さんは、モラルを大切にしていますか。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468182.mp3	彼女は毎日テニスをする。	2	1	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468698.mp3	父はいつも冷静である。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468699.mp3	わたしはミルクを入れないで、コーヒーを飲みます。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468697.mp3	どうぞ。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468700.mp3	彼女は美しいというよりはむしろ立派な女だ。	2	1	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468758.mp3	田中さんはおととし大学を出ました。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468760.mp3	木村さんの髪の色は茶色です。	2	1	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468764.mp3	あなたはどこの国の出身ですか。	2	1	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468765.mp3	彼女も私の言っていることを理解していない。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468762.mp3	彼女は両親をとても愛してる。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468829.mp3	わたしは夏休みに旅行しました。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468826.mp3	テーブルの上にマッチがあります。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468827.mp3	彼女を危険から守りなさい。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468828.mp3	物を有るがままにみようよしなさい。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20468830.mp3	わたしは日本語の辞書が欲しいです。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20476346.mp3	父はタバコを吸うのをやめた。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486600.mp3	駅でパスポートをなくしました。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486601.mp3	テレビゲームやパソコンで、ゲームをして遊ぶ。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486602.mp3	父はいつも大声で話す。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486603.mp3	彼女は本当に美しい。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486599.mp3	家の門の前に猫がいます。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486624.mp3	父は私達に行けといってきかなかった。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486620.mp3	父はアメリカに行っています。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486621.mp3	いつもここで昼ごはんを食べます。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486625.mp3	松井さんは静かな町に住んでいます。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486623.mp3	父は五十歳のときやっと車の運転ができるようになった。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486649.mp3	テストの答えをボールペンで書きます。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486651.mp3	駅を出て、あの道をまっすぐ行ってください。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486653.mp3	お茶などいかがですか。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486660.mp3	きょうは日曜日なのに仕事があります。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486693.mp3	部屋を変えていただけますか。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486690.mp3	必要なら、すぐにまいりましょう。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486689.mp3	松井さんとイさんは同じクラスです。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486692.mp3	今、五時です。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486691.mp3	ここで勉強することができます。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486657.mp3	父は大変疲れている。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486715.mp3	文法の授業が難しくなった。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486713.mp3	家の前に猫がいます。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486711.mp3	部屋に鍵を忘れました。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486718.mp3	わたしの誕生日は八月二十六日です。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20486717.mp3	田中さんの家の庭に木や花があります。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20492412.mp3	もしもし、木村ですが。	2	0	twenties	female		ja	
782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48	common_voice_ja_20492409.mp3	字を書くのがあまり好きではありません。	2	0	twenties	female		ja	
